assestment;text;author;source;text_clean;sentiment_all;sentiment_avg;uniq_words;uniq_lemm;err;net;ADJ;ADV;NOUN
Prawda;Opinia publiczna została poinformowana przez Brukselę, że system SWIFT został zdjęty ze stołu. A ja mówię – tylko 7 banków zostało objętych (...) odłączeniem od systemu SWIFT. A pozostałe banki, łącznie ze Sbierbankiem, z Gazprombankiem? Nie, nadal funkcjonują. I tak naprawdę mogą sobie omijać te blokady.;Marcin Przydacz;Kwadrans polityczny, 04.04.2022;Opinia publiczna została poinformowana przez Brukselę, że system SWIFT został zdjęty ze stołu. A ja mówię – tylko 7 banków zostało objętych odłączeniem od systemu SWIFT. A pozostałe banki, łącznie ze Sbierbankiem, z Gazprombankiem? Nie, nadal funkcjonują. I tak naprawdę mogą sobie omijać te blokady.;-0.2254827469587326;-0.31942447026570636;41.0;37.0;4.0;2.0;0.21951219512195122;0.04878048780487805;0.24390243902439024
Prawda;Codziennie na Ukrainie co 6 godzin ginie dziecko, co 3 godziny dziecko jest ranne.;Bożena Żelazowska;Woronicza 17, 03.04.2022;Codziennie na Ukrainie co 6 godzin ginie dziecko, co 3 godziny dziecko jest ranne.;-0.6157816052436829;-0.6157816052436829;12.0;11.0;0.0;1.0;0.08333333333333333;0.08333333333333333;0.3333333333333333
Prawda;Nasi poprzednicy ani złotówki (...) nie zwiększyli wynagrodzeń dla sfery budżetowej. Ten punkt bazowy dla pracowników służby cywilnej nie drgnął za czasów rządów pana Donalda Tuska.;Artur Soboń;Gość Radia Zet, 04.04.2022;Nasi poprzednicy ani złotówki nie zwiększyli wynagrodzeń dla sfery budżetowej. Ten punkt bazowy dla pracowników służby cywilnej nie drgnął za czasów rządów pana Donalda Tuska.;-0.011723357252776623;-0.12444181740283966;22.0;22.0;5.0;1.0;0.13636363636363635;0.0;0.22727272727272727
Manipulacja;Polskie społeczeństwo jest w dziewięćdziesięciu kilku procentach proukraińskie, antyrosyjskie. W odróżnieniu np. od społeczeństwa francuskiego, gdzie tam chyba (...) 52 proc. uważa, że Rosja ma rację. (...) W Niemczech była zdaje się większość albo blisko połowy społeczeństwa, która uważała, że Ukrainie nie należy pomagać, nie przekazywać uzbrojenia. ;Krzysztof Bosak;Onet Opinie, 30.03.2022;Polskie społeczeństwo jest w dziewięćdziesięciu kilku procentach proukraińskie, antyrosyjskie. W odróżnieniu np. od społeczeństwa francuskiego, gdzie tam chyba 52 proc. uważa, że Rosja ma rację. W Niemczech była zdaje się większość albo blisko połowy społeczeństwa, która uważała, że Ukrainie nie należy pomagać, nie przekazywać uzbrojenia. ;-0.09972964972257614;-0.16007427871227264;41.0;37.0;9.0;5.0;0.12195121951219512;0.0975609756097561;0.2926829268292683
Fałsz;Za uzależnienie energetyki i gospodarki Węgier od Rosji odpowiadają dzisiejsi rywale Viktora Orbana. Trzymam kciuki za zwycięstwo wyborcze Fideszu.;Zbigniew Ziobro;Twitter, 3.04.2022;Za uzależnienie energetyki i gospodarki Węgier od Rosji odpowiadają dzisiejsi rywale Viktora Orbana. Trzymam kciuki za zwycięstwo wyborcze Fideszu.;-0.07161640375852585;-0.019660091027617455;19.0;18.0;2.0;4.0;0.10526315789473684;0.0;0.42105263157894735
Prawda;Ja zresztą apelowałem (...), żeby rząd, ponieważ jest właścicielem największej spółki (...) paliwowej w Polsce, czyli PKN Orlen, spowodował, że PKN Orlen nie będzie kupował rosyjskiej ropy, bo Polska jest drugim co do wielkości importerem rosyjskiej ropy w Unii Europejskiej, drugim co do wielkości.;Władysław Teofil Bartoszewski;Poranek Radia TOK FM, 22.03.2022;Ja zresztą apelowałem , żeby rząd, ponieważ jest właścicielem największej spółki paliwowej w Polsce, czyli PKN Orlen, spowodował, że PKN Orlen nie będzie kupował rosyjskiej ropy, bo Polska jest drugim co do wielkości importerem rosyjskiej ropy w Unii Europejskiej, drugim co do wielkości.;-0.00899549014866352;-0.00899549014866352;32.0;31.0;7.0;7.0;0.25;0.0;0.28125
Fałsz;95-96 proc. rosyjskiej ropy trafia do Europy dzięki tankowcom, a nie dzięki rurociągom. ;Włodzimierz Cimoszewicz;Wywiad Polityczny, 23.03.2022;95-96 proc. rosyjskiej ropy trafia do Europy dzięki tankowcom, a nie dzięki rurociągom. ;-0.00899549014866352;-0.00899549014866352;13.0;13.0;2.0;2.0;0.15384615384615385;0.0;0.23076923076923078
Prawda;My w 70 proc. importujemy ropę właśnie z tego kierunku (z Rosji – przyp. Demagog).;Paweł Zalewski;Rzecz o Polityce, 21.03.2022;My w 70 proc. importujemy ropę właśnie z tego kierunku z Rosji.;-0.00899549014866352;-0.00899549014866352;11.0;11.0;2.0;1.0;0.0;0.09090909090909091;0.18181818181818182
Prawda;Konsumujemy go dużo, 40 proc. konsumpcji gazu w Europie to gaz rosyjski i nie daje się go łatwo zastąpić. (...) My (Unia Europejska – przyp. Demagog) importujemy jakieś 150 mld m3 gazu z Rosji.;Włodzimierz Cimoszewicz;Wywiad Polityczny, 23.03.2022;Konsumujemy go dużo, 40 proc. konsumpcji gazu w Europie to gaz rosyjski i nie daje się go łatwo zastąpić. ... My Unia Europejska importujemy jakieś 150 mld m3 gazu z Rosji.;-0.019188962876796722;-0.1615578681230545;28.0;27.0;3.0;4.0;0.07142857142857142;0.10714285714285714;0.17857142857142858
Fałsz;Gdyby Ukraina nie prowadziła polityki wrogiej, kwestionując bezpieczeństwo Rosji, tak by nie było. (...) ostrzeliwała codziennie Donbas, Donieck, Ługańsk, gdzie są nasi ludzie (...). I gdyby nie rozpoczęła się „specjalna operacja wojskowa” Rosji, za tydzień czy dwa byłoby tak samo, bo wojsko ukraińskie wtargnęłoby na Donbas.;Siergiej Andriejew;Briefing prasowy, 23.03.2022;Gdyby Ukraina nie prowadziła polityki wrogiej, kwestionując bezpieczeństwo Rosji, tak by nie było. ostrzeliwała codziennie Donbas, Donieck, Ługańsk, gdzie są nasi ludzie . I gdyby nie rozpoczęła się „specjalna operacja wojskowa” Rosji, za tydzień czy dwa byłoby tak samo, bo wojsko ukraińskie wtargnęłoby na Donbas.;-0.1331712305545807;-0.2079544005294641;39.0;38.0;5.0;7.0;0.1282051282051282;0.1282051282051282;0.1794871794871795
Fałsz;My (Rosjanie – przyp. Demagog) stosujemy broń wysoko precyzyjną i wyłącznie przeciwko celom militarnym. (...) Robimy wszystko, co możliwe, żeby oszczędzać życie cywilów.;Siergiej Andriejew;Briefing prasowy, 23.03.2022;My Rosjanie stosujemy broń wysoko precyzyjną i wyłącznie przeciwko celom militarnym. ... Robimy wszystko, co możliwe, żeby oszczędzać życie cywilów.;0.004607761278748512;-0.07068256785472234;19.0;19.0;4.0;1.0;0.10526315789473684;0.15789473684210525;0.15789473684210525
Fałsz;Jak na Mariupolu, gdzie ten szpital porodowy niby był zbombardowany przez Rosję. Okazało się, że dawno nie ma tam ani lekarzy, ani kobiet, ani dzieci, ale były pozycje batalionów nazistowskich.;Siergiej Andriejew;Briefing prasowy, 23.03.2022;Jak na Mariupolu, gdzie ten szpital porodowy niby był zbombardowany przez Rosję. Okazało się, że dawno nie ma tam ani lekarzy, ani kobiet, ani dzieci, ale były pozycje batalionów nazistowskich.;-0.46003010869026184;-0.3336590677499771;28.0;27.0;1.0;3.0;0.14285714285714285;0.14285714285714285;0.17857142857142858
Fałsz;W obecnych warunkach rozprzestrzenianie fejków jest karalne (w Rosji – przyp. Demagog).;Siergiej Andriejew;Briefing prasowy, 23.03.2022;W obecnych warunkach rozprzestrzenianie fejków jest karalne w Rosji.;-0.05594588816165924;-0.05594588816165924;9.0;8.0;1.0;1.0;0.2222222222222222;0.0;0.3333333333333333
Prawda;Z terenu Białorusi prowadzone są działania wojenne. Wystrzeliwane są rakiety (rosyjskie – przyp. Demagog), wojska lądowe swobodnie poruszają się po terenie Białorusi i właśnie z tego kraju atakują pozycje ukraińskie. Natomiast jednostki lądowe białoruskie nie były do tej pory zaangażowane w konflikt.;Michał Dworczyk;Graffiti, 23.03.2022;Z terenu Białorusi prowadzone są działania wojenne. Wystrzeliwane są rakiety rosyjskie, wojska lądowe swobodnie poruszają się po terenie Białorusi i właśnie z tego kraju atakują pozycje ukraińskie. Natomiast jednostki lądowe białoruskie nie były do tej pory zaangażowane w konflikt.;-0.00899549014866352;-0.05289200569192568;36.0;33.0;2.0;4.0;0.25;0.05555555555555555;0.3611111111111111
Manipulacja;Pfizer ogłosił, że nie wycofa się z Rosji. Niektórzy mogą mieć teraz spory dylemat.;Konrad Berkowicz;Twitter, 18.03.2022;Pfizer ogłosił, że nie wycofa się z Rosji. Niektórzy mogą mieć teraz spory dylemat.;-0.00899549014866352;-0.1764734536409378;14.0;14.0;1.0;3.0;0.14285714285714285;0.07142857142857142;0.14285714285714285
Nieweryfikowalne;Średnia wieku polskich rezerwistów jest powyżej 50. roku życia.;Krzysztof Bosak;Śniadanie Rymanowskiego w Polsat News i Interii, 13.03.2021;Średnia wieku polskich rezerwistów jest powyżej 50. roku życia.;-0.040321219712495804;-0.040321219712495804;9.0;9.0;3.0;1.0;0.1111111111111111;0.0;0.4444444444444444
Manipulacja;Misja pokojowa w Kosowie to jest właśnie ten przykład, kiedy to Sojusz Północnoatlantycki wprowadził właśnie taką misję, misję pokojową. O tym właśnie mówił pan premier Jarosław Kaczyński w Kijowie. W tej misji pokojowej brali i biorą udział wciąż żołnierze polscy.;Mariusz Błaszczak;Gość Wiadomości, 18.03.2022;Misja pokojowa w Kosowie to jest właśnie ten przykład, kiedy to Sojusz Północnoatlantycki wprowadził właśnie taką misję, misję pokojową. O tym właśnie mówił pan premier Jarosław Kaczyński w Kijowie. W tej misji pokojowej brali i biorą udział wciąż żołnierze polscy.;-0.00899549014866352;-0.00899549014866352;35.0;31.0;4.0;5.0;0.11428571428571428;0.05714285714285714;0.3142857142857143
Prawda;Od 2013 Xi Jinping z Putinem spotkali się 37 razy.;Piotr Zgorzelski;Kawa na ławę, 20.03.2022;Od 2013 Xi Jinping z Putinem spotkali się 37 razy.;-0.19617195427417755;-0.19617195427417755;10.0;10.0;0.0;3.0;0.1;0.1;0.1
Częściowy fałsz;To jest bardzo dobre! W czasie gdy MS był @bbudka Polska miała na koncie aż 576 niewykonanych wyroków ETPCz. W czasie gdy MS ponownie został @ZiobroPL liczba niewykonanych wyroków przez Polskę spadła do 98.;Sebastian Kaleta;Twitter, 11.03.2022;To jest bardzo dobre! W czasie gdy MS był Polska miała na koncie aż 576 niewykonanych wyroków ETPCz. W czasie gdy MS ponownie został liczba niewykonanych wyroków przez Polskę spadła do 98.;-0.39337924122810364;0.1393668825427691;26.0;26.0;3.0;3.0;0.15384615384615385;0.19230769230769232;0.23076923076923078
Fałsz;Przypominam, że są kraje w Europie Zachodniej, które mają uchwały parlamentu, jak np. Holandia, które zobowiązują rząd holenderski, żeby pod żadnym pozorem Ukrainy do Unii nie wpuścić.;Witold Waszczykowski;Gość Wydarzeń, 12.03.2022;Przypominam, że są kraje w Europie Zachodniej, które mają uchwały parlamentu, jak np. Holandia, które zobowiązują rząd holenderski, żeby pod żadnym pozorem Ukrainy do Unii nie wpuścić.;-0.08662630617618561;-0.08662630617618561;26.0;26.0;2.0;5.0;0.15384615384615385;0.038461538461538464;0.38461538461538464
Fałsz;»Wspólnie z partnerami z Unii Europejskiej zdecydowaliśmy wczoraj, że zamykamy wszystkie banki rosyjskie, wyłączymy im system SWIFT « – powiedział w niedzielę w Bundestagu kanclerz Niemiec Olaf Scholz. I co? I okazało się to kłamstwem.;Zbigniew Ziobro;Gość Krzysztofa Ziemca w RMF 24, 12.03.2022;»Wspólnie z partnerami z Unii Europejskiej zdecydowaliśmy wczoraj, że zamykamy wszystkie banki rosyjskie, wyłączymy im system SWIFT « – powiedział w niedzielę w Bundestagu kanclerz Niemiec Olaf Scholz. I co? I okazało się to kłamstwem.;-0.00899549014866352;-0.34665132127702236;30.0;30.0;4.0;6.0;0.1;0.1;0.23333333333333334
Prawda;Tak jak ma to miejsce w stosunku do wszystkich cudzoziemców w Polsce, mogą oni (dzieci uchodźców z Ukrainy – przyp. Demagog) realizować w Polsce obowiązek szkolny, który również jest obowiązkiem funkcjonującym w Ukrainie. Oznacza to, że realizacja obowiązku szkolnego w Polsce konsumuje ich obowiązek szkolny w Ukrainie.;Tomasz Rzymkowski; Kwadrans polityczny, 08.03.2022;Tak jak ma to miejsce w stosunku do wszystkich cudzoziemców w Polsce, mogą oni dzieci uchodźców z Ukrainy realizować w Polsce obowiązek szkolny, który również jest obowiązkiem funkcjonującym w Ukrainie. Oznacza to, że realizacja obowiązku szkolnego w Polsce konsumuje ich obowiązek szkolny w Ukrainie.;-0.00899549014866352;-0.00899549014866352;33.0;30.0;7.0;7.0;0.24242424242424243;0.030303030303030304;0.18181818181818182
Fałsz;Polski eksport jest większy od eksportu rosyjskiego, nawet wliczając rosyjskie surowce naturalne.;Michał Kamiński;Maciej Zakrocki przedstawia, 02.03.2022;Polski eksport jest większy od eksportu rosyjskiego, nawet wliczając rosyjskie surowce naturalne.;-0.01640431582927704;-0.01640431582927704;12.0;10.0;1.0;3.0;0.3333333333333333;0.0;0.3333333333333333
Prawda;17 proc. żołnierzy Ukrainy to są kobiety, warto też odnotować.;Anna Maria Żukowska;Woronicza 17, 27.02.2022;17 proc. żołnierzy Ukrainy to są kobiety, warto też odnotować.;-0.04971950501203537;-0.04971950501203537;10.0;10.0;2.0;1.0;0.1;0.0;0.2
Nieweryfikowalne;Dziś już ofiary po stronie armii (...) rosyjskiej są na poziomie tej, którą poniosła armia radziecka w Afganistanie. Tylko że tamta wojna trwała 10 lat, a tu 10 dni.;Wojciech Skurkiewicz;Śniadanie Rymanowskiego, 06.03.2022;Dziś już ofiary po stronie armii rosyjskiej są na poziomie tej, którą poniosła armia radziecka w Afganistanie. Tylko że tamta wojna trwała 10 lat, a tu 10 dni.;-0.23366893827915192;-0.30420393869280815;27.0;26.0;0.0;3.0;0.14814814814814814;0.037037037037037035;0.3333333333333333
Częściowy fałsz;Przez ostatnie 20 lat (...) Polska wydała 733 mld zł, zapłaciła Rosji za gaz za ropę i za węgiel.;Rafał Trzaskowski;Tak jest, 23.02.2022;Przez ostatnie 20 lat Polska wydała 733 mld zł, zapłaciła Rosji za gaz za ropę i za węgiel.;-0.1106293722987175;-0.1106293722987175;16.0;16.0;0.0;2.0;0.0625;0.0;0.1875
Częściowy fałsz;Otóż od 2015 r. przybyło ponad 1,5 GW mocy zainstalowanej w wietrze na lądzie, dzisiaj jest to moc ponad 7 GW mocy zainstalowanej. A trzeba powiedzieć, że w aukcjach OZE, które odbyły się w ostatnich 3 latach, zakontraktowaliśmy kolejne blisko 5 GW i one zostaną wybudowane.;Ireneusz Zyska;Posiedzenie Sejmu, 26.01.2022;Otóż od 2015 r. przybyło ponad 1,5 GW mocy zainstalowanej w wietrze na lądzie, dzisiaj jest to moc ponad 7 GW mocy zainstalowanej. A trzeba powiedzieć, że w aukcjach OZE, które odbyły się w ostatnich 3 latach, zakontraktowaliśmy kolejne blisko 5 GW i one zostaną wybudowane.;-0.00899549014866352;-0.00899549014866352;39.0;37.0;2.0;2.0;0.23076923076923078;0.05128205128205128;0.23076923076923078
Prawda;Premier Bielecki jako pierwszy premier na świecie uznał niepodległe państwo ukraińskie.;Donald Tusk;Rozmowa Piaseckiego, 23.02.2022;Premier Bielecki jako pierwszy premier na świecie uznał niepodległe państwo ukraińskie.;-0.12198526412248611;-0.12198526412248611;11.0;10.0;0.0;1.0;0.2727272727272727;0.0;0.36363636363636365
Prawda;Przypomnę, że kilka lat temu Komisja Europejska umorzyła śledztwo wobec Gazpromu, nie stosując wysokich kar, do których miała prawo.;Adam Bielan;Kwadrans polityczny, 24.02.2022;Przypomnę, że kilka lat temu Komisja Europejska umorzyła śledztwo wobec Gazpromu, nie stosując wysokich kar, do których miała prawo.;-0.2828958332538605;-0.24270170647650957;19.0;19.0;2.0;2.0;0.15789473684210525;0.0;0.3157894736842105
Prawda;Od 2020, od tego kryzysu powyborczego na Białorusi, (...) która jest, no kilkukrotnie mniejsza niż Ukraina, Polska wydała prawie 250 tys. wiz dla Białorusinów, (...) którzy z różnych powodów chcieli wyjechać ze swojego kraju.;Marcin Przydacz;Gość Radia ZET, 16.02.2022;Od 2020, od tego kryzysu powyborczego na Białorusi, która jest, no kilkukrotnie mniejsza niż Ukraina, Polska wydała prawie 250 tys. wiz dla Białorusinów, którzy z różnych powodów chcieli wyjechać ze swojego kraju.;-0.00899549014866352;-0.00899549014866352;32.0;30.0;3.0;4.0;0.125;0.03125;0.1875
Prawda;Ilość węgla kupowanego z Rosji przez ostatnie 7 lat wzrosła, a nie zmalała.;Marek Sawicki;Gość Wiadomości, 11.02.2022;Ilość węgla kupowanego z Rosji przez ostatnie 7 lat wzrosła, a nie zmalała.;-0.00899549014866352;-0.00899549014866352;13.0;13.0;1.0;1.0;0.15384615384615385;0.0;0.23076923076923078
Prawda;Putin w ostatnich latach zbroił się nie tylko militarnie, ale również finansowo. Zgromadził potężne zasoby walutowe – ponad 600 mld dolarów.;Adam Bielan;Kwadrans polityczny, 24.02.2022;Putin w ostatnich latach zbroił się nie tylko militarnie, ale również finansowo. Zgromadził potężne zasoby walutowe – ponad 600 mld dolarów.;-0.00899549014866352;-0.00899549014866352;20.0;20.0;2.0;1.0;0.15;0.15;0.15
Prawda;Panie redaktorze, mógłbym zacytować wypowiedzi, pan również może sięgnąć do archiwalnych wypowiedzi pana premiera Morawieckiego, który zapewniał, i pana Szymańskiego, że ani jeden eurocent nie będzie zablokowany, ani jedno euro.;Zbigniew Ziobro;Graffiti, 17.02.2022;Panie redaktorze, mógłbym zacytować wypowiedzi, pan również może sięgnąć do archiwalnych wypowiedzi pana premiera Morawieckiego, który zapewniał, i pana Szymańskiego, że ani jeden eurocent nie będzie zablokowany, ani jedno euro.;-0.12720268964767456;-0.12720268964767456;27.0;24.0;4.0;2.0;0.2962962962962963;0.0;0.37037037037037035
Częściowy fałsz;Energetyka, która stanowi 1⁄3 rosyjskiej gospodarki i połowę wpływów z eksportu.;Hanna Gill-Piątek;Woronicza 17, 13.02.2022;Energetyka, która stanowi 1⁄3 rosyjskiej gospodarki i połowę wpływów z eksportu.;-0.00899549014866352;-0.00899549014866352;11.0;11.0;1.0;1.0;0.09090909090909091;0.0;0.5454545454545454
